source,id,name,lat,lon,value,represented
DMR (not used -- CWNS chosen instead),,CANAAN FIRE DISTRICT,42.03,-73.338306,0.0004150548875331879,True
DMR (not used -- CWNS chosen instead),,CANTON BORO AUTH SEW SYS & STP,41.65139,-76.8466,0.00040430501103401185,True
DMR (not used -- CWNS chosen instead),,CANTON WPCF,41.81764,-72.92158,0.006319828510284424,True
DMR (not used -- CWNS chosen instead),,CARMEL (T) SD NO.4 STP,41.383722,-73.792528,0.0003250367045402527,True
DMR (not used -- CWNS chosen instead),,CARMEL HILLSDALE ESTATES STP,41.342833,-73.782389,0.0005768771171569824,True
DMR (not used -- CWNS chosen instead),,CARMEL SEWER DISTRICT #2 WWTP,41.416083,-73.669778,0.011987259864807129,True
DMR (not used -- CWNS chosen instead),,CARNEYS POINT STP,39.712808,-75.475752,0.00028827619552612303,True
DMR (not used -- CWNS chosen instead),,CATASAQUA MUN SEW AUTH,40.65367,-75.47423,0.00047503343224525454,True
DMR (not used -- CWNS chosen instead),,CATSKILL - T SD 4,42.132722,-73.918333,0.0002351611703634262,True
DMR (not used -- CWNS chosen instead),,CECO UTILITIES WWTP,39.650852,-75.846302,0.00038792955875396727,True
DMR (not used -- CWNS chosen instead),,CEDAR CREEK WPCP,40.652306,-73.506472,2.432665771484375,True
DMR (not used -- CWNS chosen instead),,CEDAR GROVE TWP MUA STP,40.864967,-74.223859,0.025588722229003907,True
DMR (not used -- CWNS chosen instead),,CEDARHURST (V) WPCP,40.630944,-73.732472,0.010500256538391112,True
DMR (not used -- CWNS chosen instead),,CENTERPORT STP,40.481192,-75.999948,0.00013383091986179352,True
DMR (not used -- CWNS chosen instead),,CENTRAL CARBON MUN. AUTH. WWTP,40.83335,-75.7067,0.0003828977942466736,True
DMR (not used -- CWNS chosen instead),,CENTRE TWP DAUBERVILLE STP,40.462023,-75.979947,0.00025836485624313355,True
DMR (not used -- CWNS chosen instead),,CENTRE TWP KINGSGATE E STP,40.467778,-76.051111,0.00011954043060541153,True
DMR (not used -- CWNS chosen instead),,CENTRE TWP MA-HILLCREST ESTATES STP,40.44311,-76.01013,0.00012502872943878174,True
DMR (not used -- CWNS chosen instead),,CHALFONT-NEW BRITAIN TOWNSHIP JT SEWAGE AUTHORITY,40.29013,-75.17797,0.0005532395243644714,True
DMR (not used -- CWNS chosen instead),,CHAPEL HILL ESTATES STP,41.03666,-74.226766,0.0009780921936035157,True
DMR (not used -- CWNS chosen instead),,CHATHAM TWP DPW MAIN STP WATER POLLUTION CONTROL PLANT,40.72049,-74.418236,0.012958583831787109,True
DMR (not used -- CWNS chosen instead),,CHELSEA COVE WTP,41.61291,-73.74954,0.0009376206398010254,True
DMR (not used -- CWNS chosen instead),,CHEMUNG CO ELMIRA SEWER DISTRICT WWTP,42.07685,-76.77893,0.2512764129638672,True
DMR (not used -- CWNS chosen instead),,CHEMUNG CO ELMIRA SWR DIST BAKER RD WWTP,42.004079,-76.622247,0.00036567318439483643,True
DMR (not used -- CWNS chosen instead),,CHEMUNG CO SD#1 STP,42.120594,-76.807708,0.00021743154525756837,True
DMR (not used -- CWNS chosen instead),,CHENANGO NORTHGATE WWTP,42.157889,-75.891722,0.008099557876586914,True
DMR (not used -- CWNS chosen instead),,CHERRY HILL WWTP,39.66244,-75.85661,0.003306766510009766,True
DMR (not used -- CWNS chosen instead),,CHESAPEAKE CITY NORTH STP,39.528148,-75.813575,0.00020965075492858888,True
DMR (not used -- CWNS chosen instead),,CHESAPEAKE CITY NORTH WWTP,39.532381,-75.816543,0.0004607226252555847,True
DMR (not used -- CWNS chosen instead),,"CHESIRE,WATER POLLUTION CONTROL FACILITY",41.53378,-72.86655,0.04029228973388672,True
DMR (not used -- CWNS chosen instead),,CHICOPEE WATER POLLUTION CONTROL,42.15376,-72.62166,0.34919940185546877,True
DMR (not used -- CWNS chosen instead),,CHRISTIANA BORO WWTF,39.947606,-75.99094,0.00019054368138313294,True
DMR (not used -- CWNS chosen instead),,CINNAMINSON TWP SEWERAGE AUTH,40.01453,-75.00622,0.0003297879099845886,True
DMR (not used -- CWNS chosen instead),,CITY OF ALLENTOWN WASTEWATER TREATMENT PLANT,40.60525,-75.45747,0.7263092651367188,True
DMR (not used -- CWNS chosen instead),,CITY OF BEACON WASTEWATER TREATMENT FACILITY,41.49434,-73.98171,0.033721530914306644,True
DMR (not used -- CWNS chosen instead),,CITY OF BETHLEHEM WASTEWATER TREATMENT PLANT,40.618333,-75.333639,0.00023164789378643036,True
DMR (not used -- CWNS chosen instead),,CITY OF BETHLEHEM WATER TREATMENT PLANT,40.74359,-75.49889,0.00035613805055618287,True
DMR (not used -- CWNS chosen instead),,CITY OF LANCASTER WASTEWATER TREATMENT PLANT,40.016667,-76.305556,0.691822998046875,True
DMR (not used -- CWNS chosen instead),,CITY OF POUGHKEEPSIE WATER POLLUTION CONTROL PLANT,41.713814,-73.937575,0.16084004211425781,True
DMR (not used -- CWNS chosen instead),,CITY OF WATERBURY WPCF,41.52161,-73.04427,0.6063369750976563,True
DMR (not used -- CWNS chosen instead),,CITY OF WEST HAVEN WATER POLLUTION CONTROL FAC.,41.267212,-72.932031,0.18415463256835937,True
DMR (not used -- CWNS chosen instead),,CITY OF WILMINGTON WATER POLLUTION CONTROL FAC.,39.72954,-75.504334,3.158648193359375,True
DMR (not used -- CWNS chosen instead),,CLAY TWP - HOPELAND STP,40.23437,-76.2539,0.0002760573923587799,True
DMR (not used -- CWNS chosen instead),,CLINTON TOWN  WWTP,40.65334,-74.81611,0.00033390936255455015,True
DMR (not used -- CWNS chosen instead),,CLINTON TWP BD OF ED ROUND VALLEY SCHOOL,40.65774,-74.83311,0.0003840300738811493,True
DMR (not used -- CWNS chosen instead),,CLOVERHILL STP,40.816249,-74.711012,0.004471245765686035,True
DMR (not used -- CWNS chosen instead),,COALDALE LANSFORD SUMMIT HLL SEW,40.814886,-75.928376,0.01960525131225586,True
DMR (not used -- CWNS chosen instead),,COLD SPRING (V) WWTP,41.421278,-73.964028,0.00014415280520915986,True
DMR (not used -- CWNS chosen instead),,COLONIAL FURNITURE,40.76423,-76.93467,0.0002806686162948608,True
DMR (not used -- CWNS chosen instead),,COLUMBIA MUNICIPAL AUTHORITY WWTF,40.025184,-76.498182,0.0002213466614484787,True
DMR (not used -- CWNS chosen instead),,CONCORD TWP CENTRAL STP,39.890015,-75.5024,0.0006793751120567321,True
DMR (not used -- CWNS chosen instead),,CONESTOGA TWP COLEMANVILLE STP,39.899462,-76.344371,0.00012975597381591797,True
DMR (not used -- CWNS chosen instead),,CONESTOGA WATER TREATMENT PLANT,40.049722,-76.274444,0.0005715423226356506,True
DMR (not used -- CWNS chosen instead),,CONEWAGO TWP STP,40.07127,-76.75198,0.00020358675718307496,True
DMR (not used -- CWNS chosen instead),,CONEY ISLAND WATER POLLUTION CONTROL PLANT,40.589682,-73.933184,4.2462289333343506e-05,True
DMR (not used -- CWNS chosen instead),,CONOY TWP BAINBRIDGE STP,40.085556,-76.661861,0.00040165042877197266,True
DMR (not used -- CWNS chosen instead),,CONOY TWP FALMOUTH STP,40.12125,-76.710556,0.00022731664776802062,True
DMR (not used -- CWNS chosen instead),,CONSHOHOCKEN BORO AUTH,40.07356,-75.29508,0.04144845199584961,True
DMR (not used -- CWNS chosen instead),,CONSOLIDATED KIAMESHA SEWER DISTRICT,41.660944,-74.657472,0.0004665345251560211,True
DMR (not used -- CWNS chosen instead),,CONTINENTAL VILLA LOCUST VLY,40.905417,-73.585889,0.0004361334443092346,True
DMR (not used -- CWNS chosen instead),,CONYNGHAM BORO AUTH WWTP,41.00403,-76.07599,0.0002444077730178833,True
DMR (not used -- CWNS chosen instead),,CORNWALL (T) FIRTHCLIFF STP,41.450667,-74.046917,0.0003292447328567505,True
DMR (not used -- CWNS chosen instead),,CORNWALL (T) WWTP,41.45254,-74.02087,0.028149486541748047,True
DMR (not used -- CWNS chosen instead),,COUNTRY CLUB ESTATES SD,41.640778,-73.917139,0.0009272075295448303,True
DMR (not used -- CWNS chosen instead),,COUNTRY CROSSING STP,40.22193,-75.07391,0.00047394564747810366,True
DMR (not used -- CWNS chosen instead),,COUNTRY MANOR STP,41.355194,-73.738,0.0007922359704971313,True
DMR (not used -- CWNS chosen instead),,COUNTY OF BERKS WWTP,40.375,-76.012222,0.00022167788445949554,True
DMR (not used -- CWNS chosen instead),,COVINGTON TWP SEWER AUTH,41.3283,-75.5122,0.00025962254405021665,True
DMR (not used -- CWNS chosen instead),,CRAWFORD PINE BUSH STP,41.619444,-74.290194,0.002584072828292847,True
DMR (not used -- CWNS chosen instead),,CRESSONA BORO AUTH STP,40.632028,-76.193464,0.0003138010501861572,True
DMR (not used -- CWNS chosen instead),,CRYSTAL RUN WTP,40.6975,-76.318056,2.320931665599346e-05,True
DMR (not used -- CWNS chosen instead),,CTL WAYNE REG AUTH,41.55411,-75.24426,0.00034583017230033875,True
DMR (not used -- CWNS chosen instead),,DALTON BORO STP,41.550556,-75.749722,0.00020472380518913268,True
DMR (not used -- CWNS chosen instead),,DALTON FARMS WWTP,41.61277,-73.70093,0.001886236548423767,True
DMR (not used -- CWNS chosen instead),,DANBURY WATER POLLUTION CONTROL FACILITY,41.402711,-73.418112,0.28918792724609377,True
DMR (not used -- CWNS chosen instead),,DANVILLE BORO STP,40.962587,-76.624956,0.0003353078067302704,True
DMR (not used -- CWNS chosen instead),,DAUPHIN STP,40.364722,-76.934444,0.00016151048243045807,True
DMR (not used -- CWNS chosen instead),,DAVIDSON TWP SEWER AUTH,41.3525,-76.553611,0.00018793708086013795,True
DMR (not used -- CWNS chosen instead),,DEEP RIVER WATER POLLUTION CONTROL FACILITY,41.39948,-72.43515,0.00039152655005455014,True
DMR (not used -- CWNS chosen instead),,DEEP RUN STP,40.39351,-75.20713,0.0002252265065908432,True
DMR (not used -- CWNS chosen instead),,DEL WATER GAP WWTP,40.985279,-75.142937,0.00032757753133773803,True
DMR (not used -- CWNS chosen instead),,DELAWARE #1 WATER POLLUTION CONTROL FACILITY,39.922835,-75.127815,2.52273681640625,True
DMR (not used -- CWNS chosen instead),,DELAWARE (T)-CALLICOON SD#1,41.764361,-75.054722,0.0009635604023933411,True
DMR (not used -- CWNS chosen instead),,DELAWARE CITY WASTEWATER TREATMENT PLANT,39.576945,-75.584786,0.005247029304504394,True
DMR (not used -- CWNS chosen instead),,DELAWARE TOWNSHIP MUA,40.441493,-74.949918,0.0029131441116333006,True
DMR (not used -- CWNS chosen instead),,DELCORA-WESTERN REGIONAL TREATMENT PLANT,39.82553,-75.39399,0.16811103820800782,True
DMR (not used -- CWNS chosen instead),,DELRAN SEWERAGE AUTHORITY,40.038872,-74.975641,0.032994667053222654,True
DMR (not used -- CWNS chosen instead),,DELTA BORO STP,39.726667,-76.330685,0.00034767067432403564,True
DMR (not used -- CWNS chosen instead),,DEPOSIT (V) WPCP,42.05725,-75.424,0.003588827133178711,True
DMR (not used -- CWNS chosen instead),,DERBY WATER POLLUTION CONTROL FACILITY,41.315435,-73.086202,0.014180021286010742,True
DMR (not used -- CWNS chosen instead),,DERRY TWP CLEARWATER STP,40.2837,-76.68368,0.0003848991394042969,True
DMR (not used -- CWNS chosen instead),,DILLON FARMS WWTP,41.655639,-74.710306,0.00016670350730419158,True
DMR (not used -- CWNS chosen instead),,DOVER BORO STP,40.00546,-76.85014,0.00046140959858894347,True
DMR (not used -- CWNS chosen instead),,DOVER RIDGE ESTATES STP,41.631944,-73.655556,0.00042909824848175047,True
DMR (not used -- CWNS chosen instead),,DOVER TWP WATER SYS-ADMIRE BOOSTER CL,39.996561,-76.85481,0.060209980010986326,True
DMR (not used -- CWNS chosen instead),,DOWNINGTOWN RWPCC,39.99715,-75.7016,0.11136074829101562,True
DMR (not used -- CWNS chosen instead),,DUBLIN BORO STP,40.39178,-75.19091,0.00010267849266529083,True
DMR (not used -- CWNS chosen instead),,DUSHORE SEW AUTH WWTP,41.521743,-76.404386,0.00020933830738067627,True
DMR (not used -- CWNS chosen instead),,E BANGOR MUN AUTHORITY,40.877194,-75.194306,0.0003734486699104309,True
DMR (not used -- CWNS chosen instead),,EAGLES MERE BORO AUTH SEWER SYS AND WWTPS,41.4073,-76.575505,0.0001886802762746811,True
DMR (not used -- CWNS chosen instead),,EARL TWP STP,40.077404,-76.098668,0.0002785477042198181,True
DMR (not used -- CWNS chosen instead),,EAST BERLIN AREA JT AUTH - STP,39.942778,-76.977778,0.00025107279419898986,True
DMR (not used -- CWNS chosen instead),,EAST HADDAM WATER POLLUTION CONTROL FACILITY,41.4504,-72.45851,0.00021800659596920012,True
DMR (not used -- CWNS chosen instead),,EAST HAMPTON WATER POLLUTION CONTROL FACILITY,41.564191,-72.546421,0.04796508026123047,True
DMR (not used -- CWNS chosen instead),,EAST HANOVER TWP DAIRY LN STP,40.36231,-76.68147,0.00020161159336566924,True
DMR (not used -- CWNS chosen instead),,EAST HARTFORD WATER POLLUTION CONTROL FACILITY,41.76381,-72.64901,0.000309710830450058,True
DMR (not used -- CWNS chosen instead),,EAST PENNSBORO STP,40.270922,-76.918864,0.0002368536740541458,True
DMR (not used -- CWNS chosen instead),,EAST ROCKHILL TOWNSHIP WWTP,40.372,-75.27865,0.000510164201259613,True
DMR (not used -- CWNS chosen instead),,EAST STROUDSBURG WASTEWATER PLANT,40.986389,-75.180278,0.000376340925693512,True
DMR (not used -- CWNS chosen instead),,EAST UNION TWP AUTH,40.894044,-76.116638,0.00016178812086582183,True
DMR (not used -- CWNS chosen instead),,EAST WINDSOR WATER POLLUTION CONTROL FACILITY,41.919039,-72.619763,0.000423835426568985,True
DMR (not used -- CWNS chosen instead),,EAST WINDSOR WATER POLLUTION CONTROL PLANT,40.294644,-74.562479,0.00010175361484289169,True
DMR (not used -- CWNS chosen instead),,EASTERN SNYDER CNTY REGIONAL AUTH STP,40.777039,-76.859418,6.782136857509613e-05,True
DMR (not used -- CWNS chosen instead),,EASTON AREA JOINT SEWER AUTHORITY WPCF,40.679449,-75.192941,0.0004369121193885803,True
DMR (not used -- CWNS chosen instead),,EASTSIDE WATER POLLUTION CONTROL FACILITY,41.17299,-73.171325,0.14137480163574218,True
DMR (not used -- CWNS chosen instead),,ELIZABETHTOWN STP,40.128984,-76.624412,0.00023146748542785645,True
DMR (not used -- CWNS chosen instead),,ELIZABETHVILLE STP,40.560567,-76.813828,0.00014039580523967743,True
DMR (not used -- CWNS chosen instead),,ELLENVILLE (V) STP,41.720611,-74.383028,0.006221827507019043,True
DMR (not used -- CWNS chosen instead),,ELMHURST TOWNSHIP SEWER AUTH,41.37743,-75.54464,0.00042757296562194826,True
DMR (not used -- CWNS chosen instead),,ELMWOOD WTP,39.890401,-74.881417,0.028280786514282227,True
DMR (not used -- CWNS chosen instead),,ELVERSON BORO MUNI AUTH STP,40.15935,-75.83339,0.00040235966444015505,True
DMR (not used -- CWNS chosen instead),,EMERALD GREEN-LAKE LOUISE MARIE S&W DIST,41.619028,-74.589139,0.00040482038259506226,True
DMR (not used -- CWNS chosen instead),,ENFIELD WATER POLLUTION CONTROL FACILITY,41.97198,-72.60554,0.00038644585013389586,True
DMR (not used -- CWNS chosen instead),,ENPWJSA WWTP,40.1076,-75.32525,0.1406954345703125,True
DMR (not used -- CWNS chosen instead),,EPHRATA REG 2 STP,40.19715,-76.16088,0.0005170968770980835,True
DMR (not used -- CWNS chosen instead),,EPHRATA STP,40.175181,-76.196726,0.00042832118272781374,True
DMR (not used -- CWNS chosen instead),,ESSEX & UNION CNTY JOINT MEETING STP,40.639537,-74.200357,0.0001056179404258728,True
DMR (not used -- CWNS chosen instead),,EUREKA WWTP,40.23619,-75.1929,0.0005665944218635559,True
DMR (not used -- CWNS chosen instead),,EWING LAWRENCE SEWER AUTH,40.24808,-74.72687,0.258516845703125,True
DMR (not used -- CWNS chosen instead),,FACTORYVILLE WWTP,41.5634,-75.796,0.00016087545454502106,True
DMR (not used -- CWNS chosen instead),,FAIRFIELD WATER POLLUTION CONTROL FACILITY,41.126264,-73.245169,8.700507879257202e-05,True
DMR (not used -- CWNS chosen instead),,FARMINGTON WPCF,41.728989,-72.828711,0.0007083919048309326,True
DMR (not used -- CWNS chosen instead),,FIELDSBORO BORO SEWER DEPT WWTP,40.134251,-74.727761,0.00040931835770606994,True
DMR (not used -- CWNS chosen instead),,FISH CREEK STP,40.268882,-75.090103,0.000537733256816864,True
DMR (not used -- CWNS chosen instead),,FISHKILL (V) STP,41.531972,-73.9025,0.004275648117065429,True
DMR (not used -- CWNS chosen instead),,FLEETWOOD BORO STP,40.451121,-75.836852,0.0005284919738769531,True
DMR (not used -- CWNS chosen instead),,FLEETWOOD MANOR SD WWTP,41.5585,-73.915806,0.0007309281826019287,True
DMR (not used -- CWNS chosen instead),,FLEISCHMANNS (V) WWTF,42.15659,-74.52904,0.0008873083591461182,True
DMR (not used -- CWNS chosen instead),,FLORENCE TWP DPW SEWER AUTH STP,40.118583,-74.824302,0.028565637588500975,True
DMR (not used -- CWNS chosen instead),,FLORHAM PARK WATER POLLUTION CONTROL FACILITY,40.783656,-74.368568,0.015952791213989258,True
DMR (not used -- CWNS chosen instead),,FLORIDA (V) STP,41.339333,-74.361917,0.0041652765274047855,True
DMR (not used -- CWNS chosen instead),,FOUR CORNERS SD WWTP,41.5928,-73.73974,0.0009894635081291198,True
DMR (not used -- CWNS chosen instead),,FRACKVILLE AREA MUN AUTH,40.78604,-76.23147,0.016142148971557618,True
DMR (not used -- CWNS chosen instead),,FREELAND BORO MUN AUTH,41.027306,-75.893532,0.0002683319747447968,True
DMR (not used -- CWNS chosen instead),,FRENCHTOWN WASTEWATER TREATMENT PLANT,40.517297,-75.063644,0.0010006195306777954,True
DMR (not used -- CWNS chosen instead),,GARDINER SD#1 STP,41.680361,-74.159278,0.0005461458563804627,True
DMR (not used -- CWNS chosen instead),,GEORGETOWN AREA STP,39.9256,-76.08323,0.00014259912073612214,True
DMR (not used -- CWNS chosen instead),,GERMANTOWN WWTP,42.13612,-73.88518,0.0008962313532829285,True
DMR (not used -- CWNS chosen instead),,GIRARDVILLE AREA MUN AUTH,40.791951,-76.297699,0.0016470515727996825,True
DMR (not used -- CWNS chosen instead),,GLASCO SEWER DISTRICT WWTP,42.03999,-73.94173,0.0036282896995544433,True
DMR (not used -- CWNS chosen instead),,GLASTONBURY WATER POLLUTION CONTROL FACILITY,41.706929,-72.614795,0.04887984466552735,True
DMR (not used -- CWNS chosen instead),,GLEN COVE WASTEWATER TREATMENT FACILITY,40.858722,-73.641667,0.1471458740234375,True
DMR (not used -- CWNS chosen instead),,GLEN ROCK STP,39.7982,-76.73638,0.0005465513467788697,True
DMR (not used -- CWNS chosen instead),,GLENWOOD HILLS SD,41.385,-74.13975,0.0002772857546806335,True
DMR (not used -- CWNS chosen instead),,GLOUCESTER CNTY UTIL AUTH,39.852891,-75.22521,3.0048388987779617e-05,True
DMR (not used -- CWNS chosen instead),,GOOSE CREEK WASTEWATER TREATMENT PLANT,39.94962,-75.58394,0.0005776488780975342,True
DMR (not used -- CWNS chosen instead),,GOSHEN (V) WWTF,41.401833,-74.353083,0.014941534996032714,True
DMR (not used -- CWNS chosen instead),,GR HAZLETON JT SEW AUTH WWTP,40.970838,-76.022411,0.14494911193847657,True
DMR (not used -- CWNS chosen instead),,GRATZ BORO STP,40.6065,-76.7119,0.0001980215013027191,True
DMR (not used -- CWNS chosen instead),,GREAT BARRINGTON W W T F,42.18994,-73.35709,0.013341998100280762,True
DMR (not used -- CWNS chosen instead),,GREAT BARRINGTON WASTEWATER TREATMENT FACILITY,42.189428,-73.358982,0.013341998100280762,True
DMR (not used -- CWNS chosen instead),,GREAT NECK (V) WPCP,40.797539,-73.713261,0.10454341125488281,True
DMR (not used -- CWNS chosen instead),,GREATER NEW HAVEN WPCA,41.282563,-72.902505,0.5077750244140625,True
DMR (not used -- CWNS chosen instead),,GREEN LANE - MARLBORO STP,40.338989,-75.473234,0.00024186769127845765,True
DMR (not used -- CWNS chosen instead),,GREEN STREET STP,40.300287,-75.122386,0.0007088352441787719,True
DMR (not used -- CWNS chosen instead),,GREENFIELD TWP SEW AUTH,41.637497,-75.552392,0.00021647365391254424,True
DMR (not used -- CWNS chosen instead),,GREENFIELDS SEWER SYSTEM-PART COUNTY SD#8,41.76751,-73.87861,0.0008176473379135132,True
DMR (not used -- CWNS chosen instead),,GREENPORT POWER PLANT,41.108361,-72.38575,0.00018429334461688996,True
DMR (not used -- CWNS chosen instead),,GREENWICH TWP STP,39.830446,-75.284519,0.010218729019165039,True
DMR (not used -- CWNS chosen instead),,GREENWICH WPCF,41.013329,-73.624833,0.0005199183821678161,True
DMR (not used -- CWNS chosen instead),,GREENWOOD TWP MUNI AUTH SEW SYS STP,41.129722,-76.423889,0.00015226025879383088,True
DMR (not used -- CWNS chosen instead),,GREYSTONE PARK PSYCH HOSPITAL,40.826933,-74.494989,0.0007139295935630798,True
DMR (not used -- CWNS chosen instead),,GROTON WATER POLLUTION CONTROL FACILITY,41.35403,-72.08316,0.026896345138549806,True
DMR (not used -- CWNS chosen instead),,GROTON WPCF,41.33687,-72.02011,0.00016214734315872192,True
DMR (not used -- CWNS chosen instead),,HACKETTSTOWN MUA,40.81843,-74.83095,0.017271095275878907,True
DMR (not used -- CWNS chosen instead),,HALIFAX STP,40.4657,-76.93539,0.0010787100791931153,True
DMR (not used -- CWNS chosen instead),,HALLSTEAD GREAT BEND JT SEW AUTH,41.971938,-75.748785,0.0004692004919052124,True
DMR (not used -- CWNS chosen instead),,HAMBURG BORO STP,40.551944,-75.991944,0.0003922661542892456,True
DMR (not used -- CWNS chosen instead),,HAMILTON TWP DEPT WATER POLLUTION CONTROL,40.183063,-74.710695,0.35298928833007814,True
DMR (not used -- CWNS chosen instead),,HAMMONTON WWTP,39.633173,-74.76719,0.014507489204406738,True
DMR (not used -- CWNS chosen instead),,HAMPDEN TWP ROTH LANE STP,40.27425,-76.977113,0.00052153480052948,True
DMR (not used -- CWNS chosen instead),,HAMPSTEAD WWTP,39.597289,-76.837256,0.008073851585388184,True
DMR (not used -- CWNS chosen instead),,HANCOCK (V) WWTP,41.935278,-75.277639,0.0029306550025939944,True
DMR (not used -- CWNS chosen instead),,HANCOCKS BRIDGE STP,39.507057,-75.463615,0.0,False
DMR (not used -- CWNS chosen instead),,HANOVER TWP SEWER AUTH STP,40.822285,-74.389945,0.00040913718938827515,True
DMR (not used -- CWNS chosen instead),,HARBOR VIEW WWTP,39.5137,-75.87158,2.4757197126746177e-05,True
DMR (not used -- CWNS chosen instead),,HARFORD TWP WWTP,41.78276,-75.68545,0.00033013707399368286,True
DMR (not used -- CWNS chosen instead),,HARLEYSVILLE STP,40.285381,-75.391287,0.0006893534660339356,True
DMR (not used -- CWNS chosen instead),,HARRISBURG ADVANCED WASTEWATER TREATMENT FACILITY,40.239078,-76.856111,0.2975921630859375,True
DMR (not used -- CWNS chosen instead),,HARRISON BROOK STP,40.6561,-74.5744,0.033446495056152346,True
DMR (not used -- CWNS chosen instead),,HARRISON TOWNSHIP TREATMENT PL,39.738391,-75.2316,0.008152134895324707,True
DMR (not used -- CWNS chosen instead),,HARVEY AVENUE STP,40.313342,-75.136267,0.008760952949523925,True
DMR (not used -- CWNS chosen instead),,HATFIELD TWP MUNI AUTH/COLMAR,40.278507,-75.255135,0.10628207397460937,True
DMR (not used -- CWNS chosen instead),,HAVERSTRAW JOINT REGIONAL STP,41.2135,-73.963556,0.13941925048828124,True
DMR (not used -- CWNS chosen instead),,HAVRE DE GRACE WASTEWATER TREATMENT FACILITY,39.523355,-76.084921,2.9794590082019568e-06,True
DMR (not used -- CWNS chosen instead),,HAWLEY AREA AUTH,41.47716,-75.16729,0.00026055485010147096,True
DMR (not used -- CWNS chosen instead),,HEIDELBERG HGTS STP,40.69129,-75.65494,0.0008026979565620423,True
DMR (not used -- CWNS chosen instead),,HELEN A  FORT MIDDLE SCHOOL,39.99751,-74.65899,0.0001043800488114357,True
DMR (not used -- CWNS chosen instead),,HERNDON BOROUGH JACKSON TWP JT MUNI AUTH WWTP,40.697566,-76.852801,0.00012760353088378906,True
DMR (not used -- CWNS chosen instead),,HERRICK TWP WWTP,41.819097,-76.251599,9.87754538655281e-05,True
DMR (not used -- CWNS chosen instead),,HIDDEN VALLEY ESTATES SD,41.439167,-74.556861,0.0004858933687210083,True
DMR (not used -- CWNS chosen instead),,HIGH POINT REGIONAL HS,41.19932,-74.645741,0.00012781521677970886,True
DMR (not used -- CWNS chosen instead),,HIGHLAND FALLS (V) WWTP,41.37052,-73.96515,0.01261986541748047,True
DMR (not used -- CWNS chosen instead),,HIGHLAND PARK STP,40.345842,-75.299613,0.0004932995438575744,True
DMR (not used -- CWNS chosen instead),,HIGHLAND SEWER EXTENSION #1,41.7192,-73.96555,0.0005051019191741943,True
DMR (not used -- CWNS chosen instead),,HIGHLANDS SEWER IMPROVEMENT AREA,41.327083,-73.985083,0.000910500168800354,True
DMR (not used -- CWNS chosen instead),,HIGHSPIRE BORO - STP,40.20714,-76.79025,0.00012320347875356674,True
DMR (not used -- CWNS chosen instead),,HIGHTSTOWN BORO AWWTP,40.27493,-74.53305,0.010697122573852538,True
DMR (not used -- CWNS chosen instead),,HOCKANUM RIVER WATER POLLUTION CONTROL FACILITY,41.777345,-72.561071,0.11777483367919922,True
DMR (not used -- CWNS chosen instead),,HOLMDEL TWP BD OF ED HOLMDEL VILLAGE SCHOOL STP,40.348615,-74.158925,0.0008030951023101807,True
DMR (not used -- CWNS chosen instead),,HOLYOKE WATER POLLUTION CONTROL FACILITY,42.19162,-72.61363,0.32066299438476564,True
DMR (not used -- CWNS chosen instead),,HONEY BROOK TOWNSHIP STP,40.09417,-75.8659,8.339063823223114e-05,True
DMR (not used -- CWNS chosen instead),,HOPEWELL HAMLET SEWER DISTRICT,41.570556,-73.808889,0.0047559990882873535,True
DMR (not used -- CWNS chosen instead),,HUDSON CNTY MEADOWVIEW HOSPITAL STP,40.784859,-74.057192,0.00018028010427951813,True
DMR (not used -- CWNS chosen instead),,HUNTINGTON SEWER DISTRICT STP,40.88122,-73.42209,0.032155361175537106,True
DMR (not used -- CWNS chosen instead),,HUNTS POINT WATER POLLUTION CONTROL PLANT,40.803694,-73.885083,8.988329209387303e-06,True
DMR (not used -- CWNS chosen instead),,IVY HILLS SD#6,41.35867,-73.7879,0.0008357635736465454,True
DMR (not used -- CWNS chosen instead),,JACKSON TWP SEW SYS,41.986942,-76.932435,0.0002323395311832428,True
DMR (not used -- CWNS chosen instead),,JAMAICA WATER POLLUTION CONTROL PLANT,40.663003,-73.806744,3.60395751953125,True
DMR (not used -- CWNS chosen instead),,JEFFERSON TWP HIGH-MIDDLE SCHOOL,41.01927,-74.549981,9.276111423969269e-05,True
DMR (not used -- CWNS chosen instead),,JEFFERSONVILLE (V) WWTP,41.765472,-74.941972,0.0008095166683197021,True
DMR (not used -- CWNS chosen instead),,JIM THORPE BORO WWTP,40.87417,-75.73352,0.0003030368983745575,True
DMR (not used -- CWNS chosen instead),,JOHNSON CITY WATER WORKS,42.11521,-75.95533,0.00016837532818317414,True
DMR (not used -- CWNS chosen instead),,KBM REGIONAL AUTHORITY,40.9045,-75.9974,0.00014901126921176912,True
DMR (not used -- CWNS chosen instead),,KEATS GLEN STP,40.025747,-75.741879,0.00039258617162704466,True
DMR (not used -- CWNS chosen instead),,KELLY TWP MUNI AUTH,40.98375,-76.87974,0.00018027757108211517,True
DMR (not used -- CWNS chosen instead),,KENNETT SQUARE BORO WWTP,39.836127,-75.72463,0.0003674684166908264,True
DMR (not used -- CWNS chosen instead),,KERHONKSON WWTF,41.71721,-74.39438,0.0013284692764282226,True
DMR (not used -- CWNS chosen instead),,KINGS PLAZA STP,40.27143,-75.13203,0.0004957966208457946,True
